pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
257,14,98,1,32,
257,14,116,1,1,5
257,14,116,1,7,
257,14,136,1,1,2
257,14,163,1,42,
257,14,299,1,36,
257,14,327,1,59,
257,14,339,1,28,
257,14,394,1,66,
257,14,413,1,49,
258,14,33,1,1,1
258,14,36,1,28,
258,14,45,1,1,2
258,14,55,1,10,
258,14,56,1,42,
258,14,117,1,15,
258,14,182,1,37,
258,14,189,1,6,
258,14,193,1,19,
258,14,250,1,33,
258,14,283,1,46,
258,14,300,1,24,
259,14,33,1,1,1
259,14,36,1,31,
259,14,45,1,1,2
259,14,55,1,1,4
259,14,55,1,10,
259,14,89,1,46,
259,14,117,1,15,
259,14,182,1,42,
259,14,189,1,1,3
259,14,189,1,6,
259,14,193,1,20,
259,14,283,1,53,
259,14,330,1,37,
259,14,341,1,16,
259,14,426,1,25,
260,14,33,1,1,1
260,14,36,1,31,
260,14,45,1,1,2
260,14,55,1,1,4
260,14,55,1,10,
260,14,89,1,52,
260,14,117,1,15,
260,14,182,1,46,
260,14,189,1,1,3
260,14,189,1,6,
260,14,193,1,20,
260,14,283,1,61,
260,14,330,1,39,
260,14,341,1,16,
260,14,359,1,69,
260,14,426,1,25,
261,14,28,1,9,
261,14,33,1,1,
261,14,36,1,45,
261,14,44,1,13,
261,14,46,1,21,
261,14,184,1,33,
261,14,207,1,25,
261,14,242,1,53,
261,14,269,1,37,
261,14,316,1,17,
261,14,336,1,5,
261,14,372,1,29,
261,14,373,1,41,
261,14,389,1,49,
262,14,28,1,1,3
262,14,28,1,9,
262,14,33,1,1,1
262,14,36,1,52,
262,14,44,1,1,4
262,14,44,1,13,
262,14,46,1,22,
262,14,168,1,57,
262,14,184,1,37,
262,14,207,1,27,
262,14,269,1,42,
262,14,316,1,17,
262,14,336,1,1,2
262,14,336,1,5,
262,14,372,1,32,
262,14,373,1,47,
262,14,389,1,62,
263,14,28,1,13,
263,14,29,1,9,
263,14,33,1,1,1
263,14,39,1,5,
263,14,42,1,25,
263,14,45,1,1,2
263,14,156,1,41,
263,14,175,1,37,
263,14,187,1,45,
263,14,300,1,21,
263,14,316,1,17,
263,14,343,1,29,
263,14,374,1,49,
263,14,516,1,33,
264,14,28,1,13,
264,14,29,1,1,5
264,14,29,1,9,
264,14,33,1,1,2
264,14,39,1,1,4
264,14,39,1,5,
264,14,45,1,1,3
264,14,154,1,29,
264,14,156,1,53,
264,14,163,1,47,
264,14,187,1,59,
264,14,300,1,23,
264,14,316,1,17,
264,14,343,1,35,
264,14,374,1,65,
264,14,415,1,1,1
264,14,516,1,41,
265,14,33,1,1,1
265,14,40,1,5,
265,14,81,1,1,2
265,14,450,1,15,
266,14,106,1,1,
266,14,106,1,7,
267,14,16,1,13,
267,14,18,1,27,
267,14,71,1,1,
267,14,71,1,10,
267,14,72,1,24,
267,14,78,1,17,
267,14,202,1,38,
267,14,213,1,31,
267,14,234,1,20,
267,14,318,1,34,
267,14,405,1,41,
267,14,483,1,45,
268,14,106,1,1,
268,14,106,1,7,
269,14,16,1,13,
269,14,18,1,27,
269,14,60,1,24,
269,14,92,1,38,
269,14,93,1,1,
269,14,93,1,10,
269,14,113,1,31,
269,14,182,1,17,
269,14,236,1,20,
269,14,318,1,34,
269,14,405,1,41,
269,14,483,1,45,
270,14,45,1,3,
270,14,54,1,11,
270,14,61,1,25,
270,14,71,1,5,
270,14,72,1,19,
270,14,240,1,37,
270,14,267,1,7,
270,14,310,1,1,
270,14,363,1,15,
270,14,412,1,45,
270,14,428,1,31,
271,14,45,1,3,
271,14,56,1,45,
271,14,61,1,25,
271,14,71,1,5,
271,14,154,1,15,
271,14,252,1,11,
271,14,253,1,37,
271,14,267,1,7,
271,14,310,1,1,
271,14,346,1,19,
271,14,428,1,31,
272,14,45,1,1,2
272,14,72,1,1,3
272,14,267,1,1,4
272,14,310,1,1,1
273,14,74,1,7,
273,14,106,1,3,
273,14,117,1,1,
273,14,153,1,43,
273,14,235,1,21,
273,14,241,1,31,
273,14,267,1,13,
274,14,1,1,1,2
274,14,13,1,37,
274,14,74,1,7,
274,14,75,1,1,1
274,14,106,1,3,
274,14,185,1,31,
274,14,207,1,43,
274,14,252,1,19,
274,14,259,1,25,
274,14,267,1,13,
274,14,326,1,49,
275,14,18,1,1,2
275,14,75,1,1,4
275,14,185,1,1,1
275,14,417,1,1,3
275,14,437,1,49,
275,14,536,1,19,
276,14,17,1,13,
276,14,45,1,1,2
276,14,64,1,1,1
276,14,97,1,43,
276,14,98,1,8,
276,14,104,1,19,
276,14,116,1,4,
276,14,283,1,26,
276,14,332,1,34,
276,14,403,1,53,
277,14,17,1,13,
277,14,45,1,1,3
277,14,64,1,1,2
277,14,97,1,49,
277,14,98,1,1,5
277,14,98,1,8,
277,14,104,1,19,
277,14,116,1,1,4
277,14,116,1,4,
277,14,283,1,28,
277,14,332,1,38,
277,14,365,1,1,1
277,14,403,1,61,
278,14,17,1,9,
278,14,45,1,1,1
278,14,48,1,6,
278,14,54,1,14,
278,14,55,1,1,2
278,14,97,1,38,
278,14,98,1,22,
278,14,228,1,30,
278,14,314,1,33,
278,14,332,1,42,
278,14,352,1,17,
278,14,355,1,26,
278,14,403,1,46,
278,14,542,1,49,
279,14,17,1,1,5
279,14,17,1,9,
279,14,45,1,1,2
279,14,48,1,6,
279,14,54,1,14,
279,14,55,1,1,3
279,14,56,1,58,
279,14,182,1,25,
279,14,254,1,39,1
279,14,255,1,39,3
279,14,256,1,39,2
279,14,346,1,1,4
279,14,352,1,17,
279,14,355,1,28,
279,14,362,1,34,
279,14,366,1,52,
279,14,371,1,22,
279,14,374,1,46,
279,14,487,1,1,1
279,14,542,1,63,
280,14,45,1,1,
280,14,93,1,6,
280,14,94,1,32,
280,14,95,1,45,
280,14,100,1,12,
280,14,104,1,10,
280,14,138,1,50,
280,14,204,1,43,
280,14,248,1,39,
280,14,286,1,34,
280,14,345,1,21,
280,14,347,1,28,
280,14,381,1,17,
280,14,500,1,54,
280,14,505,1,23,
281,14,45,1,1,1
281,14,93,1,1,2
281,14,93,1,6,
281,14,94,1,36,
281,14,95,1,53,
281,14,100,1,1,4
281,14,100,1,12,
281,14,104,1,1,3
281,14,104,1,10,
281,14,138,1,59,
281,14,204,1,50,
281,14,248,1,45,
281,14,286,1,39,
281,14,345,1,22,
281,14,347,1,31,
281,14,381,1,17,
281,14,500,1,64,
281,14,505,1,25,
282,14,45,1,1,2
282,14,93,1,1,3
282,14,93,1,6,
282,14,94,1,40,
282,14,95,1,65,
282,14,100,1,1,5
282,14,100,1,12,
282,14,104,1,1,4
282,14,104,1,10,
282,14,138,1,73,
282,14,248,1,53,
282,14,273,1,17,
282,14,286,1,45,
282,14,345,1,22,
282,14,347,1,33,
282,14,361,1,1,1
282,14,445,1,60,
282,14,500,1,80,
282,14,505,1,25,
283,14,54,1,37,1
283,14,61,1,25,
283,14,97,1,31,
283,14,98,1,7,
283,14,114,1,37,2
283,14,145,1,1,
283,14,226,1,43,
283,14,230,1,13,
283,14,346,1,19,
284,14,16,1,22,
284,14,18,1,54,
284,14,78,1,33,
284,14,98,1,1,3
284,14,98,1,7,
284,14,145,1,1,2
284,14,184,1,26,
284,14,230,1,1,4
284,14,230,1,13,
284,14,318,1,40,
284,14,346,1,1,5
284,14,346,1,19,
284,14,403,1,47,
284,14,405,1,61,
284,14,466,1,1,1
284,14,483,1,68,
285,14,29,1,21,
285,14,33,1,5,
285,14,71,1,1,
285,14,72,1,17,
285,14,73,1,13,
285,14,74,1,33,
285,14,77,1,25,
285,14,78,1,9,
285,14,147,1,45,
285,14,202,1,37,
285,14,388,1,29,
285,14,402,1,41,
286,14,29,1,21,
286,14,33,1,1,2
286,14,33,1,5,
286,14,68,1,25,
286,14,71,1,1,1
286,14,72,1,17,
286,14,73,1,1,4
286,14,73,1,13,
286,14,78,1,1,3
286,14,78,1,9,
286,14,170,1,37,
286,14,183,1,23,
286,14,223,1,45,
286,14,327,1,33,
286,14,395,1,29,
286,14,402,1,41,
287,14,68,1,43,
287,14,133,1,25,
287,14,175,1,49,
287,14,185,1,19,
287,14,227,1,7,
287,14,281,1,1,2
287,14,303,1,13,
287,14,343,1,31,
287,14,498,1,37,
288,14,68,1,37,
288,14,116,1,1,2
288,14,154,1,19,
288,14,163,1,31,
288,14,179,1,55,
288,14,203,1,25,
288,14,227,1,1,3
288,14,227,1,7,
288,14,253,1,1,4
288,14,253,1,13,
288,14,264,1,49,
288,14,498,1,43,
289,14,68,1,43,
289,14,133,1,25,
289,14,175,1,49,
289,14,185,1,19,
289,14,207,1,36,
289,14,227,1,1,3
289,14,227,1,7,
289,14,281,1,1,2
289,14,303,1,1,4
289,14,303,1,13,
289,14,343,1,31,
289,14,359,1,67,
289,14,374,1,55,
289,14,386,1,61,
289,14,498,1,37,
290,14,28,1,9,
290,14,91,1,45,
290,14,106,1,1,2
290,14,141,1,5,
290,14,154,1,14,
290,14,170,1,19,
290,14,189,1,31,
290,14,206,1,25,
290,14,232,1,38,
291,14,14,1,25,
291,14,28,1,1,5
291,14,28,1,9,
291,14,97,1,38,
291,14,103,1,20,3
291,14,104,1,20,1
291,14,106,1,1,3
291,14,141,1,1,4
291,14,141,1,5,
291,14,154,1,14,
291,14,163,1,31,
291,14,170,1,19,
291,14,210,1,20,2
291,14,226,1,45,
291,14,404,1,52,
291,14,450,1,1,1
292,14,28,1,9,
292,14,106,1,1,2
292,14,109,1,31,
292,14,141,1,5,
292,14,154,1,14,
292,14,170,1,19,
292,14,180,1,25,
292,14,247,1,59,
292,14,288,1,45,
292,14,377,1,52,
292,14,425,1,38,
293,14,1,1,1,
293,14,23,1,25,
293,14,46,1,35,
293,14,48,1,21,
293,14,103,1,31,
293,14,156,1,45,1
293,14,214,1,45,2
293,14,253,1,5,
293,14,304,1,51,
293,14,310,1,11,
293,14,336,1,15,
293,14,485,1,41,
294,14,1,1,1,1
294,14,23,1,29,
294,14,44,1,20,
294,14,46,1,43,
294,14,48,1,23,
294,14,103,1,37,
294,14,156,1,57,1
294,14,214,1,57,2
294,14,253,1,1,2
294,14,253,1,5,
294,14,304,1,65,
294,14,310,1,1,3
294,14,310,1,11,
294,14,336,1,1,4
294,14,336,1,15,
294,14,485,1,51,
295,14,1,1,1,4
295,14,23,1,29,
295,14,44,1,20,
295,14,46,1,45,
295,14,48,1,23,
295,14,63,1,79,
295,14,103,1,37,
295,14,156,1,55,2
295,14,214,1,63,
295,14,242,1,40,
295,14,253,1,1,5
295,14,253,1,5,
295,14,304,1,71,
295,14,310,1,1,6
295,14,310,1,11,
295,14,336,1,1,7
295,14,336,1,15,
295,14,422,1,1,3
295,14,423,1,1,1
295,14,424,1,1,2
295,14,485,1,55,1
296,14,18,1,16,
296,14,28,1,4,
296,14,33,1,1,1
296,14,69,1,31,
296,14,116,1,1,2
296,14,179,1,43,
296,14,187,1,25,
296,14,203,1,37,
296,14,233,1,10,
296,14,252,1,13,
296,14,265,1,22,
296,14,282,1,19,
296,14,292,1,7,
296,14,358,1,34,
296,14,370,1,40,
296,14,395,1,28,
296,14,484,1,46,
297,14,18,1,16,
297,14,28,1,1,4
297,14,28,1,4,
297,14,33,1,1,2
297,14,69,1,37,
297,14,116,1,1,3
297,14,179,1,57,
297,14,187,1,27,
297,14,203,1,47,
297,14,233,1,10,
297,14,252,1,13,
297,14,265,1,22,
297,14,282,1,19,
297,14,292,1,1,5
297,14,292,1,7,
297,14,358,1,42,
297,14,362,1,1,1
297,14,370,1,52,
297,14,395,1,32,
297,14,484,1,62,
298,14,21,1,20,
298,14,39,1,2,
298,14,55,1,7,
298,14,61,1,13,
298,14,145,1,1,2
298,14,150,1,1,1
298,14,204,1,10,
298,14,270,1,16,
298,14,340,1,23,
298,14,346,1,5,
299,14,33,1,1,
299,14,86,1,15,
299,14,88,1,11,
299,14,106,1,4,
299,14,156,1,22,
299,14,157,1,29,
299,14,192,1,50,2
299,14,199,1,50,1
299,14,201,1,36,
299,14,209,1,25,
299,14,335,1,8,
299,14,350,1,18,
299,14,408,1,32,
299,14,414,1,43,
299,14,435,1,39,
299,14,444,1,46,
300,14,3,1,15,
300,14,33,1,1,4
300,14,38,1,42,
300,14,39,1,1,3
300,14,45,1,1,2
300,14,47,1,11,
300,14,185,1,29,
300,14,193,1,4,
300,14,204,1,25,
300,14,213,1,8,
300,14,215,1,39,
300,14,252,1,1,1
300,14,274,1,22,
300,14,343,1,36,
300,14,358,1,32,
300,14,383,1,18,
300,14,445,1,46,
301,14,3,1,1,4
301,14,47,1,1,3
301,14,213,1,1,2
301,14,252,1,1,1
302,14,43,1,1,1
302,14,101,1,8,
302,14,109,1,46,
302,14,154,1,15,
302,14,185,1,32,
302,14,193,1,4,
302,14,197,1,22,
302,14,212,1,60,
302,14,247,1,57,
302,14,252,1,18,
302,14,282,1,29,
302,14,310,1,11,
302,14,386,1,36,
302,14,408,1,43,
302,14,421,1,39,
302,14,425,1,25,
302,14,428,1,53,
302,14,492,1,50,
303,14,44,1,11,
303,14,185,1,26,
303,14,226,1,31,
303,14,230,1,16,
303,14,242,1,36,
303,14,254,1,51,1
303,14,255,1,51,3
303,14,256,1,51,2
303,14,310,1,1,
303,14,313,1,6,
303,14,334,1,41,
303,14,389,1,46,
303,14,442,1,56,
304,14,29,1,8,
304,14,33,1,1,1
304,14,36,1,22,
304,14,38,1,46,
304,14,46,1,18,
304,14,106,1,1,2
304,14,182,1,29,
304,14,189,1,4,
304,14,231,1,36,
304,14,232,1,11,
304,14,319,1,32,
304,14,334,1,15,
304,14,368,1,50,
304,14,442,1,25,
304,14,475,1,39,
304,14,484,1,43,
305,14,29,1,1,4
305,14,29,1,8,
305,14,33,1,1,1
305,14,36,1,22,
305,14,38,1,56,
305,14,46,1,18,
305,14,106,1,1,2
305,14,182,1,29,
305,14,189,1,1,3
305,14,189,1,4,
305,14,231,1,40,
305,14,232,1,11,
305,14,319,1,34,
305,14,334,1,15,
305,14,368,1,62,
305,14,442,1,25,
305,14,475,1,45,
305,14,484,1,51,
306,14,29,1,1,4
306,14,29,1,8,
306,14,33,1,1,1
306,14,36,1,22,
306,14,38,1,65,
306,14,46,1,18,
306,14,106,1,1,2
306,14,182,1,29,
306,14,189,1,1,3
306,14,189,1,4,
306,14,231,1,40,
306,14,232,1,11,
306,14,319,1,34,
306,14,334,1,15,
306,14,368,1,74,
306,14,442,1,25,
306,14,475,1,48,
306,14,484,1,57,
307,14,93,1,8,
307,14,96,1,4,
307,14,105,1,50,
307,14,117,1,1,
307,14,136,1,32,
307,14,170,1,18,
307,14,179,1,46,
307,14,197,1,11,
307,14,237,1,15,
307,14,244,1,36,
307,14,347,1,25,
307,14,364,1,22,
307,14,367,1,39,
307,14,379,1,43,
307,14,395,1,29,
308,14,7,1,1,1
308,14,8,1,1,3
308,14,9,1,1,2
308,14,93,1,1,6
308,14,93,1,8,
308,14,96,1,1,5
308,14,96,1,4,
308,14,105,1,62,
308,14,117,1,1,4
308,14,136,1,32,
308,14,170,1,18,
308,14,179,1,55,
308,14,197,1,1,7
308,14,197,1,11,
308,14,237,1,15,
308,14,244,1,36,
308,14,347,1,25,
308,14,364,1,22,
308,14,367,1,42,
308,14,379,1,49,
308,14,395,1,29,
309,14,33,1,1,
309,14,43,1,9,
309,14,44,1,28,
309,14,46,1,36,
309,14,86,1,4,
309,14,87,1,52,
309,14,98,1,17,
309,14,209,1,20,
309,14,268,1,44,
309,14,316,1,25,
309,14,336,1,12,
309,14,422,1,33,
309,14,435,1,41,
309,14,528,1,49,
310,14,33,1,1,2
310,14,43,1,1,4
310,14,43,1,9,
310,14,44,1,30,
310,14,46,1,42,
310,14,86,1,1,3
310,14,86,1,4,
310,14,87,1,66,
310,14,98,1,17,
310,14,209,1,20,
310,14,268,1,54,
310,14,316,1,25,
310,14,336,1,1,5
310,14,336,1,12,
310,14,422,1,37,
310,14,424,1,1,1
310,14,435,1,49,
310,14,528,1,61,
311,14,45,1,1,
311,14,86,1,3,
311,14,87,1,42,
311,14,97,1,48,
311,14,98,1,7,
311,14,129,1,31,
311,14,209,1,15,
311,14,226,1,44,
311,14,227,1,17,
311,14,268,1,38,
311,14,270,1,10,
311,14,313,1,21,
311,14,313,1,35,
311,14,383,1,24,
311,14,387,1,51,
311,14,417,1,56,
311,14,486,1,29,
311,14,494,1,63,
312,14,45,1,1,
312,14,86,1,3,
312,14,87,1,42,
312,14,97,1,48,
312,14,98,1,7,
312,14,129,1,31,
312,14,204,1,21,
312,14,209,1,15,
312,14,226,1,44,
312,14,227,1,17,
312,14,268,1,38,
312,14,270,1,10,
312,14,313,1,35,
312,14,376,1,51,
312,14,383,1,24,
312,14,417,1,56,
312,14,486,1,29,
312,14,494,1,63,
313,14,33,1,1,2
313,14,38,1,45,
313,14,98,1,17,
313,14,104,1,5,
313,14,109,1,9,
313,14,148,1,1,1
313,14,182,1,29,
313,14,236,1,13,
313,14,270,1,33,
313,14,294,1,21,
313,14,324,1,25,
313,14,405,1,41,
313,14,428,1,37,
314,14,33,1,1,
314,14,98,1,17,
314,14,204,1,9,
314,14,227,1,25,
314,14,230,1,5,
314,14,236,1,13,
314,14,260,1,29,
314,14,270,1,33,
314,14,273,1,21,
314,14,343,1,45,
314,14,405,1,41,
314,14,428,1,37,
315,14,40,1,7,
315,14,71,1,1,
315,14,72,1,13,
315,14,73,1,16,
315,14,74,1,4,
315,14,78,1,10,
315,14,80,1,37,
315,14,92,1,40,
315,14,202,1,25,
315,14,230,1,31,
315,14,235,1,46,
315,14,275,1,34,
315,14,312,1,43,
315,14,320,1,22,
315,14,345,1,19,
315,14,390,1,28,
316,14,1,1,1,
316,14,92,1,28,
316,14,124,1,14,
316,14,133,1,17,
316,14,139,1,9,
316,14,188,1,44,
316,14,227,1,23,
316,14,254,1,39,1
316,14,255,1,39,2
316,14,256,1,39,3
316,14,281,1,6,
316,14,378,1,54,
316,14,380,1,49,
316,14,441,1,59,
316,14,491,1,34,
317,14,1,1,1,1
317,14,34,1,26,
317,14,92,1,30,
317,14,124,1,1,4
317,14,124,1,14,
317,14,133,1,17,
317,14,139,1,1,3
317,14,139,1,9,
317,14,188,1,52,
317,14,227,1,23,
317,14,254,1,45,1
317,14,255,1,45,2
317,14,256,1,45,3
317,14,281,1,1,2
317,14,281,1,6,
317,14,378,1,66,
317,14,380,1,59,
317,14,441,1,73,
317,14,491,1,38,
318,14,36,1,38,
318,14,43,1,1,1
318,14,44,1,1,2
318,14,97,1,36,
318,14,99,1,6,
318,14,103,1,18,
318,14,116,1,8,
318,14,184,1,11,
318,14,207,1,21,
318,14,242,1,28,
318,14,372,1,26,
318,14,423,1,16,
318,14,453,1,31,
319,14,43,1,1,2
319,14,44,1,1,3
319,14,97,1,45,
319,14,99,1,1,4
319,14,99,1,6,
319,14,103,1,18,
319,14,116,1,1,5
319,14,116,1,8,
319,14,130,1,50,
319,14,163,1,30,
319,14,184,1,11,
319,14,207,1,21,
319,14,242,1,28,
319,14,269,1,40,
319,14,364,1,1,1
319,14,372,1,26,
319,14,400,1,56,
319,14,423,1,16,
319,14,453,1,34,
320,14,45,1,4,
320,14,54,1,24,
320,14,55,1,7,
320,14,56,1,47,
320,14,133,1,37,
320,14,150,1,1,
320,14,156,1,27,
320,14,205,1,11,
320,14,250,1,14,
320,14,291,1,41,
320,14,310,1,17,
320,14,323,1,34,
320,14,340,1,44,
320,14,352,1,21,
320,14,362,1,31,
320,14,484,1,50,
321,14,45,1,1,2
321,14,45,1,4,
321,14,54,1,24,
321,14,55,1,1,3
321,14,55,1,7,
321,14,56,1,62,
321,14,133,1,37,
321,14,150,1,1,1
321,14,156,1,27,
321,14,205,1,1,4
321,14,205,1,11,
321,14,250,1,14,
321,14,291,1,46,
321,14,310,1,17,
321,14,323,1,34,
321,14,340,1,54,
321,14,352,1,21,
321,14,362,1,31,
321,14,484,1,70,
322,14,33,1,1,2
322,14,36,1,31,
322,14,38,1,47,
322,14,45,1,1,1
322,14,52,1,5,
322,14,53,1,43,
322,14,89,1,40,
322,14,116,1,12,
322,14,133,1,19,
322,14,174,1,29,
322,14,222,1,8,
322,14,281,1,36,
322,14,414,1,26,
322,14,436,1,22,
322,14,481,1,15,
323,14,33,1,1,2
323,14,36,1,31,
323,14,45,1,1,1
323,14,52,1,1,3
323,14,52,1,5,
323,14,89,1,46,
323,14,90,1,59,
323,14,116,1,12,
323,14,133,1,19,
323,14,157,1,33,
323,14,174,1,29,
323,14,222,1,1,4
323,14,222,1,8,
323,14,281,1,39,
323,14,284,1,52,
323,14,414,1,26,
323,14,436,1,22,
323,14,481,1,15,
324,14,34,1,33,
324,14,52,1,1,
324,14,53,1,28,
324,14,83,1,17,
324,14,108,1,20,
324,14,110,1,7,
324,14,123,1,4,
324,14,133,1,49,
324,14,174,1,12,
324,14,175,1,52,
324,14,182,1,36,
324,14,229,1,23,
324,14,257,1,55,
324,14,334,1,44,
324,14,436,1,39,
324,14,504,1,65,
324,14,517,1,60,
325,14,60,1,14,
325,14,94,1,44,
325,14,109,1,18,
325,14,149,1,7,
325,14,150,1,1,
325,14,156,1,29,1
325,14,173,1,29,2
325,14,244,1,15,
325,14,277,1,21,
325,14,316,1,10,
325,14,340,1,50,
325,14,371,1,40,
325,14,408,1,33,
325,14,428,1,26,
325,14,473,1,38,
326,14,60,1,1,4
326,14,60,1,14,
326,14,94,1,52,
326,14,109,1,18,
326,14,149,1,1,2
326,14,149,1,7,
326,14,150,1,1,1
326,14,156,1,29,1
326,14,173,1,29,2
326,14,244,1,15,
326,14,277,1,21,
326,14,316,1,1,3
326,14,316,1,10,
326,14,340,1,60,
326,14,371,1,46,
326,14,408,1,35,
326,14,428,1,26,
326,14,473,1,42,
327,14,33,1,1,
327,14,37,1,55,
327,14,38,1,46,
327,14,60,1,19,
327,14,95,1,23,
327,14,146,1,28,
327,14,175,1,50,
327,14,185,1,14,
327,14,244,1,41,
327,14,253,1,5,
327,14,298,1,37,
327,14,383,1,10,
327,14,389,1,32,
328,14,28,1,4,
328,14,44,1,1,
328,14,63,1,49,
328,14,89,1,55,
328,14,90,1,73,
328,14,91,1,29,
328,14,117,1,17,
328,14,157,1,25,
328,14,185,1,7,
328,14,189,1,13,
328,14,201,1,44,
328,14,242,1,34,
328,14,276,1,67,
328,14,328,1,10,
328,14,364,1,61,
328,14,414,1,39,
328,14,523,1,21,
329,14,28,1,1,2
329,14,28,1,4,
329,14,48,1,29,
329,14,49,1,1,1
329,14,63,1,49,
329,14,103,1,34,
329,14,117,1,17,
329,14,157,1,25,
329,14,185,1,1,3
329,14,185,1,7,
329,14,189,1,13,
329,14,201,1,44,
329,14,225,1,35,
329,14,328,1,1,4
329,14,328,1,10,
329,14,414,1,39,
329,14,523,1,21,
330,14,28,1,1,2
330,14,28,1,4,
330,14,48,1,29,
330,14,49,1,1,1
330,14,63,1,49,
330,14,103,1,34,
330,14,117,1,17,
330,14,157,1,25,
330,14,185,1,1,3
330,14,185,1,7,
330,14,189,1,13,
330,14,201,1,44,
330,14,225,1,35,
330,14,328,1,1,4
330,14,328,1,10,
330,14,337,1,55,
330,14,414,1,39,
330,14,523,1,21,
330,14,525,1,45,
331,14,28,1,17,
331,14,40,1,1,1
331,14,42,1,21,
331,14,43,1,1,2
331,14,71,1,5,
331,14,73,1,13,
331,14,74,1,9,
331,14,178,1,49,
331,14,185,1,29,
331,14,191,1,33,
331,14,194,1,57,
331,14,201,1,53,
331,14,275,1,25,
331,14,302,1,45,
331,14,371,1,41,
331,14,389,1,37,
332,14,28,1,17,
332,14,40,1,1,2
332,14,42,1,21,
332,14,43,1,1,3
332,14,71,1,1,4
332,14,71,1,5,
332,14,73,1,13,
332,14,74,1,1,5
332,14,74,1,9,
332,14,178,1,59,
332,14,185,1,29,
332,14,191,1,35,
332,14,194,1,71,
332,14,201,1,65,
332,14,275,1,25,
332,14,279,1,1,1
332,14,302,1,53,
332,14,371,1,47,
332,14,389,1,41,
333,14,31,1,10,
333,14,36,1,25,
333,14,45,1,1,2
333,14,47,1,8,
333,14,54,1,15,
333,14,64,1,1,1
333,14,119,1,34,
333,14,195,1,48,
333,14,219,1,13,
333,14,287,1,29,
333,14,310,1,4,
333,14,363,1,21,
333,14,406,1,42,
333,14,496,1,18,
333,14,538,1,39,
334,14,31,1,10,
334,14,36,1,25,
334,14,45,1,1,3
334,14,47,1,1,5
334,14,47,1,8,
334,14,54,1,15,
334,14,64,1,1,2
334,14,143,1,64,
334,14,195,1,57,
334,14,219,1,13,
334,14,225,1,35,
334,14,287,1,29,
334,14,310,1,1,4
334,14,310,1,4,
334,14,349,1,34,
334,14,363,1,21,
334,14,365,1,1,1
334,14,406,1,48,
334,14,496,1,18,
334,14,538,1,42,
335,14,14,1,43,
335,14,43,1,1,2
335,14,98,1,5,
335,14,163,1,15,
335,14,197,1,33,
335,14,206,1,29,
335,14,210,1,8,
335,14,228,1,12,
335,14,269,1,40,
335,14,279,1,26,
335,14,306,1,22,
335,14,370,1,47,
335,14,373,1,19,
335,14,404,1,36,
336,14,35,1,1,1
336,14,44,1,5,
336,14,103,1,16,
336,14,114,1,38,
336,14,122,1,1,2
336,14,137,1,23,
336,14,207,1,9,
336,14,242,1,45,
336,14,305,1,27,
336,14,342,1,12,
336,14,378,1,53,
336,14,380,1,34,
336,14,398,1,42,
336,14,400,1,31,
336,14,474,1,20,
336,14,489,1,49,
337,14,33,1,1,1
337,14,88,1,5,
337,14,93,1,1,3
337,14,94,1,33,
337,14,95,1,9,
337,14,106,1,1,2
337,14,149,1,17,
337,14,153,1,49,
337,14,157,1,25,
337,14,248,1,45,
337,14,322,1,29,
337,14,373,1,21,
337,14,377,1,37,
337,14,397,1,13,
337,14,444,1,41,
337,14,478,1,53,
338,14,33,1,1,1
338,14,76,1,45,
338,14,83,1,9,
338,14,88,1,5,
338,14,93,1,1,3
338,14,94,1,33,
338,14,106,1,1,2
338,14,149,1,17,
338,14,153,1,49,
338,14,157,1,25,
338,14,322,1,29,
338,14,373,1,21,
338,14,377,1,37,
338,14,397,1,13,
338,14,444,1,41,
338,14,472,1,53,
339,14,55,1,10,
339,14,89,1,39,
339,14,90,1,47,
339,14,133,1,18,
339,14,156,1,31,1
339,14,173,1,31,2
339,14,189,1,1,
339,14,222,1,26,
339,14,248,1,43,
339,14,300,1,6,1
339,14,346,1,6,2
339,14,352,1,22,
339,14,401,1,35,
339,14,426,1,14,
340,14,55,1,10,
340,14,89,1,45,
340,14,90,1,57,
340,14,133,1,18,
340,14,156,1,33,1
340,14,173,1,33,2
340,14,189,1,1,3
340,14,222,1,26,
340,14,248,1,51,
340,14,300,1,1,4
340,14,300,1,6,1
340,14,321,1,1,2
340,14,346,1,1,5
340,14,346,1,6,2
340,14,352,1,22,
340,14,401,1,39,
340,14,426,1,14,
340,14,428,1,1,1
341,14,14,1,44,
341,14,43,1,13,
341,14,61,1,20,
341,14,106,1,7,
341,14,145,1,1,
341,14,152,1,38,
341,14,182,1,23,
341,14,242,1,47,
341,14,269,1,32,
341,14,282,1,26,
341,14,400,1,35,
342,14,14,1,52,
342,14,43,1,1,4
342,14,43,1,13,
342,14,61,1,20,
342,14,106,1,1,2
342,14,106,1,7,
342,14,129,1,30,
342,14,145,1,1,1
342,14,152,1,44,
342,14,182,1,23,
342,14,242,1,57,
342,14,269,1,34,
342,14,282,1,26,
342,14,400,1,39,
343,14,60,1,13,
343,14,93,1,1,2
343,14,106,1,1,1
343,14,120,1,25,
343,14,153,1,49,
343,14,189,1,7,
343,14,201,1,41,
343,14,229,1,4,
343,14,246,1,21,
343,14,317,1,10,
343,14,322,1,31,
343,14,326,1,28,
343,14,377,1,45,
343,14,379,1,17,
343,14,414,1,37,
343,14,470,1,34,1
343,14,471,1,34,2
